Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1989,7,20,4,1849,1855,1947,1957,CO,190,NA,58,62,NA,-10,-6,MFE,IAH,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,12,4,1225,1225,1356,1355,UA,264,NA,91,90,NA,1,0,IAD,BOS,413,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,27,2,1330,1330,1435,1435,PA (1),534,NA,65,65,NA,0,0,LGA,BOS,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,27,3,2050,2036,2233,2140,DL,690,NA,103,64,NA,53,14,CVG,PIT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,12,7,1300,1300,1540,1545,DL,777,NA,160,165,NA,-5,0,BDL,PBI,1133,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,10,7,1540,1540,1652,1647,DL,1400,NA,72,67,NA,5,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,11,1,1757,1755,2015,2010,WN,849,NA,78,75,NA,5,2,ELP,SAT,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,28,2,700,700,823,810,WN,464,NA,143,130,NA,13,0,AUS,PHX,872,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,1,7,1734,1720,1826,1810,US,1783,NA,52,50,NA,16,14,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,12,5,1430,1430,1545,1546,UA,1568,NA,75,76,NA,-1,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,15,2,1701,1702,1802,1815,AA,964,NA,61,73,NA,-13,-1,BUR,SJC,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,29,7,1338,1335,1855,1910,AA,1172,NA,197,215,NA,-15,3,SFO,DFW,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,22,2,1840,1840,1949,1949,DL,869,NA,69,69,NA,0,0,SDF,ATL,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,12,7,903,905,941,957,AA,1307,NA,38,52,NA,-16,-2,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,10,2,2028,1935,2123,2013,US,185,NA,115,98,NA,70,53,PHL,IND,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,24,5,1257,1300,1523,1527,AA,434,NA,146,147,NA,-4,-3,AUS,ORD,978,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,3,7,1625,1625,1841,1840,HP,633,NA,136,135,NA,1,0,SEA,LAS,866,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,25,2,700,700,903,904,DL,1236,NA,63,64,NA,-1,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,15,3,1227,1230,1320,1340,UA,1584,NA,53,70,NA,-20,-3,IAD,EWR,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,21,4,1408,1346,1449,1424,DL,1114,NA,41,38,NA,25,22,RDU,ORF,160,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,17,5,802,730,929,905,US,65,NA,87,95,NA,24,32,BTV,PIT,454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,23,6,1649,1615,1743,1720,WN,188,NA,54,65,NA,23,34,MSY,HOU,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,3,1,1020,1015,1156,1154,AA,1010,NA,96,99,NA,2,5,RDU,DTW,501,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,14,4,845,805,1213,1142,NW,720,NA,148,157,NA,31,40,MSP,BOS,1124,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,12,2,1505,1450,2228,2240,HP,293,NA,263,290,NA,-12,15,LAS,JFK,2248,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,4,4,2047,2017,2353,2316,AA,330,NA,126,119,NA,37,30,ORD,BWI,622,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,29,4,926,925,1053,1045,TW,259,NA,207,200,NA,8,1,STL,LAS,1372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,7,4,1710,1710,1930,1940,AS,87,NA,200,210,NA,-10,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,13,2,1316,1214,1414,1255,DL,377,NA,118,101,NA,79,62,DFW,ABQ,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,21,7,1138,1120,1229,1217,NW,1281,NA,51,57,NA,12,18,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,26,6,1039,1025,1125,1116,CO,1079,NA,46,51,NA,9,14,IAH,AUS,140,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,1,6,1018,1015,1027,1033,AA,1343,NA,69,78,NA,-6,3,CLE,ORD,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,2,2,1302,1258,1358,1403,AA,420,NA,56,65,NA,-5,4,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,22,2,1631,1540,1748,1659,US,1832,NA,77,79,NA,49,51,CLT,BWI,361,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,22,3,801,800,1621,1622,AA,14,NA,320,322,NA,-1,1,SFO,JFK,2586,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,20,3,1913,1905,1955,1950,WN,47,NA,42,45,NA,5,8,HOU,CRP,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,20,1,2051,2053,2145,2145,AA,136,NA,54,52,NA,0,-2,SAN,LAX,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,26,3,1159,1200,1246,1249,CO,1124,NA,47,49,NA,-3,-1,AUS,IAH,140,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,25,6,1458,1440,1620,1607,PI,1074,NA,82,87,NA,13,18,TPA,GSO,580,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,19,4,1415,1415,1532,1530,HP,57,NA,77,75,NA,2,0,OAK,LAS,407,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,1,3,2006,1955,2115,2100,HP,832,NA,69,65,NA,15,11,ABQ,PHX,328,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,10,1,2043,1855,2200,2017,UA,663,NA,77,82,NA,103,108,ORD,MSP,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,29,5,1805,1735,1901,1830,US,1105,NA,56,55,NA,31,30,MCO,MIA,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,5,1,2156,2135,2246,2234,US,6,NA,50,59,NA,12,21,PIT,DCA,205,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,18,5,735,735,726,735,WN,600,NA,51,60,NA,-9,0,AMA,ABQ,277,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,30,4,1939,1940,2059,2055,US,2501,NA,80,75,NA,4,-1,SNA,SJC,342,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,18,5,2131,2055,2228,2156,US,1545,NA,57,61,NA,32,36,BWI,EWR,169,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,24,2,730,730,1040,1022,UA,204,NA,130,112,NA,18,0,ORD,EWR,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,11,4,1205,1205,1358,1406,TW,653,NA,113,121,NA,-8,0,STL,AUS,722,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,31,2,1107,1110,1244,1247,CO,877,NA,157,157,NA,-3,-3,MIA,IAH,964,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,31,7,1709,1655,1814,1800,CO,662,NA,65,65,NA,14,14,MFE,IAH,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,15,1,1729,1725,1807,1800,CO,185,NA,158,155,NA,7,4,IAH,TUS,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,4,6,2119,2105,2206,2148,UA,1120,NA,47,43,NA,18,14,PDX,SEA,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,22,6,1345,1335,1444,1425,PI,1082,NA,59,50,NA,19,10,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,25,7,1304,1305,1637,1623,TW,150,NA,153,138,NA,14,-1,ABQ,STL,934,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,24,2,1220,1215,1404,1356,US,219,NA,104,101,NA,8,5,BOS,PIT,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,24,5,1335,1335,1524,1530,WN,989,NA,49,55,NA,-6,0,LAS,PHX,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,28,7,2000,2000,2107,2111,US,2849,NA,67,71,NA,-4,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,13,3,755,755,843,848,US,591,NA,48,53,NA,-5,0,DCA,PIT,205,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,1,2,1005,1005,1057,1056,DL,436,NA,52,51,NA,1,0,SAV,ATL,215,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,17,6,1419,1419,1445,1448,UA,862,NA,26,29,NA,-3,0,PIA,MLI,69,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,16,2,1854,1855,2028,2006,US,671,NA,94,71,NA,22,-1,PVD,DCA,357,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,24,1,1857,1900,1925,1942,NW,953,NA,88,102,NA,-17,-3,CMH,MEM,518,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,30,7,1521,1520,1633,1700,CO,1083,NA,192,220,NA,-27,1,IAH,SNA,1347,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,25,1,1920,1915,2058,2055,NW,379,NA,218,220,NA,3,5,MSP,PDX,1426,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,22,5,1712,1455,1839,1610,US,398,NA,87,75,NA,149,137,PHL,CLE,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,26,4,1700,1550,1827,1700,DL,447,NA,87,70,NA,87,70,PWM,LGA,270,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,2,6,600,600,724,725,DL,825,NA,84,85,NA,-1,0,MSY,DFW,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,12,7,1954,1954,2043,2024,AA,1076,NA,49,30,NA,19,0,MSY,BTR,65,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,4,6,NA,1000,NA,1121,AA,183,NA,NA,141,NA,NA,NA,LGA,ORD,733,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,3,21,2,1358,1335,1523,1443,CO,846,NA,85,68,NA,40,23,IAH,MSY,305,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,13,4,730,730,752,755,WN,615,NA,82,85,NA,-3,0,AUS,ELP,528,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,27,5,1857,1830,1935,1916,AA,205,NA,38,46,NA,19,27,ORD,MKE,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,21,5,2355,2355,102,107,US,2438,NA,67,72,NA,-5,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,29,7,2056,2055,2211,2210,US,2968,NA,75,75,NA,1,1,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,4,1,1124,1125,1333,1330,US,102,NA,129,125,NA,3,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,18,6,1245,1220,1544,1519,NW,550,NA,119,119,NA,25,25,MEM,MCO,683,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,16,1,2114,2110,2150,2147,AA,865,NA,36,37,NA,3,4,PDX,EUG,106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,6,1,NA,810,NA,1145,NW,502,NA,NA,155,NA,NA,NA,MSP,LGA,1020,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,9,20,3,628,630,726,733,US,2546,NA,58,63,NA,-7,-2,SJC,BUR,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,18,2,1800,1800,2042,2049,NW,754,NA,102,109,NA,-7,0,MSP,DTW,528,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,25,6,715,710,818,808,US,211,NA,63,58,NA,10,5,ROC,EWR,246,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,20,5,1725,1705,1858,1842,NW,884,NA,93,97,NA,16,20,MKE,MEM,556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,5,1,1339,1340,1441,1445,PI,1719,NA,62,65,NA,-4,-1,JAX,MIA,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,28,2,1315,1315,2103,2110,UA,14,NA,288,295,NA,-7,0,LAX,EWR,2454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,1,1,NA,2000,NA,2124,AA,1069,NA,NA,84,NA,NA,NA,SFO,LAX,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,6,27,2,1820,1820,1926,1942,CO,863,NA,186,202,NA,-16,0,HOU,LAX,1390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,18,2,1525,1525,1746,1743,AA,413,NA,201,198,NA,3,0,PHL,DFW,1302,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,20,1,1815,1815,2044,2028,CO,1023,NA,149,133,NA,16,0,JAX,EWR,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,27,3,735,735,742,746,TW,591,NA,67,71,NA,-4,0,CVG,STL,307,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,9,7,1453,1455,1558,1558,US,182,NA,65,63,NA,0,-2,ROC,BOS,343,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,9,3,953,925,1140,1100,HP,1031,NA,107,95,NA,40,28,LAS,FAT,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,14,5,1715,1715,1805,1755,NW,1185,NA,110,100,NA,10,0,DTW,STL,440,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,9,4,618,618,704,709,TW,696,NA,46,51,NA,-5,0,PIA,STL,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,19,7,659,700,905,846,AA,323,NA,126,106,NA,19,-1,STL,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,24,7,1728,1728,2046,2031,DL,1175,NA,318,303,NA,15,0,BOS,SLC,2105,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,13,1,1431,1430,1551,1554,US,1226,NA,140,144,NA,-3,1,CLT,MCI,809,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,3,3,1807,1800,1902,1853,PI,1987,NA,55,53,NA,9,7,OAJ,CLT,191,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,27,2,1700,1700,1818,1830,NW,141,NA,78,90,NA,-12,0,ORD,MSP,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,28,4,1338,1335,1510,1500,US,126,NA,92,85,NA,10,3,PIT,EWR,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,12,7,1931,1930,2146,2135,PI,1575,NA,135,125,NA,11,1,BOS,DAY,709,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,18,4,644,644,743,748,AA,107,NA,119,124,NA,-5,0,PHL,ORD,678,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,10,7,1500,1500,1800,1807,DL,1179,NA,120,127,NA,-7,0,DFW,CVG,812,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,9,3,1159,1200,1327,1323,US,2940,NA,88,83,NA,4,-1,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,27,1,1958,2000,2053,2058,AA,816,NA,55,58,NA,-5,-2,SJC,BUR,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,12,3,1741,1720,1950,1939,UA,55,NA,309,319,NA,11,21,IAD,LAX,2288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,24,2,1912,1915,2206,2201,US,1588,NA,114,106,NA,5,-3,ORD,BWI,622,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,25,3,1232,1230,1321,1323,AA,932,NA,49,53,NA,-2,2,GSP,RDU,205,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,12,7,2215,2215,2242,2245,HP,256,NA,27,30,NA,-3,0,DSM,CID,104,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,15,2,921,900,1130,1114,US,1057,NA,129,134,NA,16,21,BWI,TPA,842,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,3,5,1600,1600,1705,1700,NW,518,NA,65,60,NA,5,0,CID,MSP,221,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,23,1,1429,1430,1805,1752,UA,310,NA,156,142,NA,13,-1,SEA,DEN,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,25,3,720,720,847,859,EA,550,NA,87,99,NA,-12,0,ATL,DCA,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,30,7,1135,1135,1317,1310,AS,65,NA,102,95,NA,7,0,JNU,ANC,571,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,31,3,1654,1620,1743,1715,UA,1041,NA,49,55,NA,28,34,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,12,3,1320,1320,1927,1938,AA,838,NA,247,258,NA,-11,0,SNA,ORD,1726,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,8,5,1825,1825,1826,1830,WN,394,NA,61,65,NA,-4,0,PHX,SAN,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,20,3,1000,1000,1107,1115,HP,437,NA,67,75,NA,-8,0,LAX,PHX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,29,6,1340,1340,1900,1911,AA,560,NA,200,211,NA,-11,0,SJC,DFW,1438,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,4,3,1820,1820,1957,1955,CO,173,NA,157,155,NA,2,0,DEN,LGB,854,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,19,6,2040,2040,2137,2137,DL,320,NA,57,57,NA,0,0,JAX,ATL,270,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,4,2,1241,1242,1507,1513,AA,939,NA,146,151,NA,-6,-1,SJU,MIA,1045,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,11,2,2331,2330,517,513,UA,1736,NA,226,223,NA,4,1,SFO,ORD,1846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,26,7,844,845,1014,1018,US,2517,NA,90,93,NA,-4,-1,SFO,EUG,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,24,7,1519,1440,1731,1705,US,1986,NA,132,145,NA,26,39,FLL,BWI,925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,13,1,1856,1855,1955,1955,PI,1778,NA,59,60,NA,0,1,ORF,CLT,290,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,7,5,1010,1005,1244,1249,CO,194,NA,94,104,NA,-5,5,LAS,DEN,629,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,8,6,1514,1514,1613,1620,AA,1112,NA,59,66,NA,-7,0,ONT,SJC,333,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,14,2,NA,1137,NA,1335,EA,540,NA,NA,58,NA,NA,NA,MOB,ATL,302,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,7,29,6,1607,1530,1849,1736,UA,155,NA,282,246,NA,73,37,ORD,SEA,1721,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,21,5,659,700,824,824,US,2426,NA,85,84,NA,0,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,29,1,1300,1300,1350,1350,WN,449,NA,50,50,NA,0,0,ELP,ABQ,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,6,1,1952,1952,2249,2255,DL,1502,NA,117,123,NA,-6,0,SLC,OMA,839,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,22,5,1819,1805,1901,1850,WN,51,NA,42,45,NA,11,14,OKC,DAL,181,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,8,1,725,725,941,939,DL,864,NA,76,74,NA,2,0,BHM,CVG,396,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,5,6,1900,1900,1929,1935,HP,35,NA,149,155,NA,-6,0,SUX,PHX,1051,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,16,6,635,630,930,941,UA,270,NA,115,131,NA,-11,5,SAN,DEN,853,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,22,4,2205,2040,2335,2210,DL,1190,NA,90,90,NA,85,85,ATL,TOL,549,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,20,5,1234,1220,1329,1320,WN,984,NA,55,60,NA,9,14,SAN,LAS,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,25,4,1220,1220,1413,1355,DL,1857,NA,173,155,NA,18,0,MSP,SLC,991,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,8,7,1250,1225,1418,1350,WN,416,NA,88,85,NA,28,25,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,22,3,645,645,725,726,DL,919,NA,40,41,NA,-1,0,CHA,ATL,106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,22,4,1750,1750,2026,2033,NW,678,NA,96,103,NA,-7,0,MSP,DAY,574,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,24,6,1056,1050,1138,1131,PI,1844,NA,42,41,NA,7,6,RIC,GSO,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,28,1,1031,1010,1233,1225,US,85,NA,122,135,NA,8,21,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,4,2,2113,2115,2159,2205,PI,1893,NA,46,50,NA,-6,-2,TPA,FLL,197,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,19,6,1245,1240,1430,1420,AS,169,NA,105,100,NA,10,5,SJC,PDX,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,24,2,812,815,925,922,US,1634,NA,73,67,NA,3,-3,EWR,ORF,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,26,6,650,650,907,900,DL,1742,NA,137,130,NA,7,0,PDX,LAX,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,23,4,2039,2041,2154,2159,UA,307,NA,135,138,NA,-5,-2,DEN,FAT,844,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,2,4,2046,2045,2139,2149,AA,282,NA,53,64,NA,-10,1,RDU,DCA,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,8,5,1334,1315,1634,1608,NW,1644,NA,120,113,NA,26,19,DEN,MSP,680,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,23,5,653,653,820,816,AA,1004,NA,87,83,NA,4,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,14,2,1610,1610,1700,1705,HP,657,NA,50,55,NA,-5,0,LAS,SNA,226,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,26,7,851,650,1057,856,UA,500,NA,66,66,NA,121,121,ORD,DTW,235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,30,6,959,955,1117,1045,AA,187,NA,138,110,NA,32,4,BUF,ORD,473,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,21,6,1444,1434,1524,1525,DL,1853,NA,100,111,NA,-1,10,CVG,MSP,596,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,10,1,1840,1840,2038,2050,AS,225,NA,118,130,NA,-12,0,ONT,PDX,838,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,20,3,2259,2300,2330,2336,AA,548,NA,31,36,NA,-6,-1,EUG,PDX,106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,14,5,1738,1709,1844,1819,UA,375,NA,126,130,NA,25,29,RIC,ORD,642,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,20,2,1631,1630,1919,1918,AA,1074,NA,108,108,NA,1,1,ABQ,DFW,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,3,5,633,610,818,809,UA,935,NA,105,119,NA,9,23,SEA,SFO,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,5,6,1000,1000,1102,1107,DL,1042,NA,62,67,NA,-5,0,AMA,DFW,313,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,9,4,2252,2245,552,548,UA,100,NA,300,303,NA,4,7,HNL,LAX,2556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,1,3,1950,1950,2116,2108,DL,1938,NA,86,78,NA,8,0,RNO,LAX,390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,2,6,1705,1706,1844,1846,UA,1075,NA,99,100,NA,-2,-1,IAD,SAV,515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,6,1,855,855,1035,1045,AA,863,NA,100,110,NA,-10,0,RDU,PBI,638,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,3,7,649,650,1252,1249,AA,946,NA,243,239,NA,3,-1,LAX,BNA,1797,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,29,5,1615,1615,1750,1737,DL,711,NA,95,82,NA,13,0,DAY,ATL,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,1,3,1138,1135,1233,1238,US,284,NA,55,63,NA,-5,3,CVG,PIT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,25,6,1550,1425,1755,1632,EA,692,NA,125,127,NA,83,85,ATL,BDL,859,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,8,6,910,910,1132,1158,PA (1),591,NA,202,228,NA,-26,0,JFK,DFW,1391,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,29,5,2000,2000,2211,2219,EA,791,NA,131,139,NA,-8,0,DCA,PBI,857,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,25,1,810,810,912,921,DL,1129,NA,62,71,NA,-9,0,CLT,ATL,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,31,3,1228,1230,1336,1336,PI,1685,NA,68,66,NA,0,-2,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,8,1,730,730,825,815,AS,200,NA,55,45,NA,10,0,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
